LeftFrameNumber LeftFrameNumberRaw LeftSeconds LeftPupilX LeftPupilY LeftPupilWidth LeftPupilHeight LeftPupilAngle LeftIrisRadius LeftTorsion LeftUpperEyelid LeftLowerEyelid LeftDataQuality LeftCR1X LeftCR1Y LeftCR2X LeftCR2Y LeftCR3X LeftCR3Y LeftCR4X LeftCR4Y LeftCR5X LeftCR5Y RightFrameNumber RightFrameNumberRaw RightSeconds RightPupilX RightPupilY RightPupilWidth RightPupilHeight RightPupilAngle RightIrisRadius RightTorsion RightUpperEyelid RightLowerEyelid RightDataQuality RightCR1X RightCR1Y RightCR2X RightCR2Y RightCR3X RightCR3Y RightCR4X RightCR4Y RightCR5X RightCR5Y AccelerometerX AccelerometerY AccelerometerZ GyroX GyroY GyroZ MagnetometerX MagnetometerY MagnetometerZ Int0 Int1 Int2 Int3 Int4 Int5 Int6 Int7 Double0 Double1 Double2 Double3 Double4 Double5 Double6 Double7 DebugTimeGrabbedLeft DebugTimeGrabbedRight DebugTimeProcessed
45627 2136 21.5758 220.3475 103.7158 51.8728 62.1418 86.0018 80.0000 NaN 0.0000 0.0000 0.0000 196.0847 108.2034 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45627 2136 21.5758 270.8541 89.9173 55.2081 62.8049 80.6557 80.0000 NaN 0.0000 0.0000 0.0000 228.2561 95.5854 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.6194 712.1406 712.6244
45628 2137 21.5859 221.4211 103.9926 51.4234 61.9555 86.1602 80.0000 NaN 0.0000 0.0000 0.0000 196.8305 108.3729 131.0152 120.3409 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45628 2137 21.5859 271.8826 90.1529 54.9050 62.9535 82.0504 80.0000 NaN 0.0000 0.0000 0.0000 228.3012 95.8795 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.6349 712.1559 712.6389
45629 2138 21.5960 222.3646 104.2344 51.0329 62.0132 85.9723 80.0000 NaN 0.0000 0.0000 0.0000 197.0678 108.4746 133.5049 121.7010 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45629 2138 21.5960 272.6470 90.4368 54.7842 62.8219 82.0322 80.0000 NaN 0.0000 0.0000 0.0000 228.5000 96.2093 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.6502 712.1711 712.6544
45630 2139 21.6061 223.1089 104.3078 50.8511 61.9370 86.5221 80.0000 NaN 0.0000 0.0000 0.0000 197.6102 108.4407 135.1577 122.5950 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45630 2139 21.6061 273.5040 90.4907 54.4571 62.8596 81.9973 80.0000 NaN 0.0000 0.0000 0.0000 228.7582 96.2967 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.6661 712.1864 712.6694
45631 2140 21.6162 223.7424 104.3638 50.6891 61.8818 86.6254 80.0000 NaN 0.0000 0.0000 0.0000 197.8871 108.4032 136.1988 122.7920 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45631 2140 21.6162 274.0647 90.5162 54.4731 62.7933 82.6154 80.0000 NaN 0.0000 0.0000 0.0000 228.8667 96.2667 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.6814 712.2021 712.6864
45632 2141 21.6263 224.3334 104.3965 50.3454 61.8843 86.4768 80.0000 NaN 0.0000 0.0000 0.0000 198.0000 108.5000 137.8100 123.2950 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45632 2141 21.6263 274.5883 90.5472 54.2210 62.7330 83.0027 80.0000 NaN 0.0000 0.0000 0.0000 228.8022 96.2528 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.6971 712.2177 712.7017
45633 2142 21.6364 224.7413 104.3943 50.2344 61.8457 86.2864 80.0000 NaN 0.0000 0.0000 0.0000 198.1385 108.4308 138.4286 123.4989 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45633 2142 21.6364 275.0081 90.5607 54.0983 62.6838 83.2726 80.0000 NaN 0.0000 0.0000 0.0000 228.7500 96.2826 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.7123 712.2335 712.7158
45634 2143 21.6465 224.9861 104.3968 50.7255 62.2102 86.7237 80.0000 NaN 0.0000 0.0000 0.0000 198.3548 108.3871 136.4355 121.6532 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45634 2143 21.6465 275.2844 90.5903 54.1821 62.4909 82.8913 80.0000 NaN 0.0000 0.0000 0.0000 228.6739 96.3587 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.7274 712.2486 712.7317
45635 2144 21.6566 225.2739 104.3805 50.4616 62.2333 86.5125 80.0000 NaN 0.0000 0.0000 0.0000 198.4127 108.4286 136.6589 121.6047 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45635 2144 21.6566 275.4816 90.5961 53.9490 62.5469 82.8059 80.0000 NaN 0.0000 0.0000 0.0000 228.4894 96.3511 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.7427 712.2638 712.7458
45636 2145 21.6667 225.3362 104.4182 50.6518 62.1805 86.8198 80.0000 NaN 0.0000 0.0000 0.0000 198.5806 108.4355 136.5909 121.3788 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45636 2145 21.6667 275.5334 90.5501 53.8862 62.6541 83.4045 80.0000 NaN 0.0000 0.0000 0.0000 228.3830 96.3617 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.7582 712.2797 712.7633
45637 2146 21.6768 225.3821 104.3316 50.5132 62.2637 86.6906 80.0000 NaN 0.0000 0.0000 0.0000 198.5079 108.3333 137.0462 121.7154 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45637 2146 21.6768 275.5025 90.5350 53.8475 62.4592 82.7552 80.0000 NaN 0.0000 0.0000 0.0000 228.4409 96.3871 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.7742 712.2948 712.7784
45638 2147 21.6869 225.4114 104.2883 50.4252 62.0750 86.6676 80.0000 NaN 0.0000 0.0000 0.0000 198.4921 108.3175 136.9412 121.2574 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45638 2147 21.6869 275.3970 90.5482 53.9284 62.3880 82.9579 80.0000 NaN 0.0000 0.0000 0.0000 228.4409 96.3871 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.7897 712.3106 712.7931
45639 2148 21.6970 225.3537 104.1580 50.3986 62.2868 86.5320 80.0000 NaN 0.0000 0.0000 0.0000 198.4762 108.0952 136.8540 121.1679 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45639 2148 21.6970 275.2390 90.4781 53.7865 62.3369 82.7494 80.0000 NaN 0.0000 0.0000 0.0000 228.1555 96.3111 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.8052 712.3257 712.8110
45640 2149 21.7071 225.2017 104.0965 50.5220 62.2420 86.4504 80.0000 NaN 0.0000 0.0000 0.0000 198.3846 108.2000 136.5693 120.9343 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45640 2149 21.7071 275.1281 90.4394 53.8000 62.2890 82.4498 80.0000 NaN 0.0000 0.0000 0.0000 228.0112 96.2472 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.8208 712.3413 712.8241
45641 2150 21.7172 225.1012 104.0034 50.5121 62.2032 86.5377 80.0000 NaN 0.0000 0.0000 0.0000 198.3125 108.1875 136.3438 120.7422 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45641 2150 21.7172 274.9226 90.3970 53.8592 62.4194 82.6586 80.0000 NaN 0.0000 0.0000 0.0000 227.9667 96.2111 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.8358 712.3563 712.8413
45642 2151 21.7273 224.8918 103.9793 50.6918 62.2178 86.5567 80.0000 NaN 0.0000 0.0000 0.0000 198.3065 108.1774 135.8548 120.3064 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45642 2151 21.7273 274.6563 90.3491 53.7668 62.4730 82.9333 80.0000 NaN 0.0000 0.0000 0.0000 227.9326 96.2584 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.8512 712.3715 712.8563
45643 2152 21.7374 224.7675 103.9322 50.5639 62.1497 86.8185 80.0000 NaN 0.0000 0.0000 0.0000 198.0328 108.2131 135.5882 120.3529 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45643 2152 21.7374 274.4466 90.2824 53.9416 62.5129 82.5885 80.0000 NaN 0.0000 0.0000 0.0000 227.9326 96.2584 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.8666 712.3870 712.8702
45644 2153 21.7475 225.3301 103.6649 48.8205 63.2291 84.2205 80.0000 NaN 0.0000 0.0000 0.0000 198.0000 108.1500 135.1429 119.9580 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45644 2153 21.7475 274.0764 90.2334 54.1333 62.4918 82.9862 80.0000 NaN 0.0000 0.0000 0.0000 227.8242 96.1539 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.8823 712.4029 712.8876
45645 2154 21.7576 224.3605 103.9140 50.6655 62.2940 86.4972 80.0000 NaN 0.0000 0.0000 0.0000 197.8667 108.1500 134.9649 120.2105 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45645 2154 21.7576 273.8051 90.2964 53.8866 62.4194 82.8398 80.0000 NaN 0.0000 0.0000 0.0000 227.8539 96.1910 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.8978 712.4181 712.9022
45646 2155 21.7677 224.1223 104.1004 50.3180 61.8204 86.1976 80.0000 NaN 0.0000 0.0000 0.0000 197.7742 108.1774 137.1523 122.9042 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45646 2155 21.7677 273.5201 90.4116 54.0537 62.4118 82.8133 80.0000 NaN 0.0000 0.0000 0.0000 227.7444 96.2333 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.9126 712.4329 712.9164
45647 2156 21.7778 223.8175 104.1457 50.5136 61.8146 86.4599 80.0000 NaN 0.0000 0.0000 0.0000 197.7742 108.1774 136.5623 122.3380 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45647 2156 21.7778 273.2286 90.4693 54.1074 62.3372 82.1601 80.0000 NaN 0.0000 0.0000 0.0000 227.6292 96.2697 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.9278 712.4481 712.9332
45648 2157 21.7879 223.6825 104.2892 50.3572 61.9504 86.8397 80.0000 NaN 0.0000 0.0000 0.0000 197.6500 108.3833 135.9195 121.5511 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45648 2157 21.7879 272.9242 90.4386 54.0736 62.4902 83.0048 80.0000 NaN 0.0000 0.0000 0.0000 227.5506 96.2584 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.9433 712.4635 712.9466
45649 2158 21.7980 223.3705 104.3674 50.5578 61.9373 86.4694 80.0000 NaN 0.0000 0.0000 0.0000 197.5667 108.5000 135.5556 121.5392 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45649 2158 21.7980 272.5421 90.6262 54.3455 62.3869 82.8750 80.0000 NaN 0.0000 0.0000 0.0000 227.5000 96.3696 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.9589 712.4787 712.9625
45650 2159 21.8081 223.1617 104.4848 50.8159 61.9403 86.6912 80.0000 NaN 0.0000 0.0000 0.0000 197.5500 108.6000 136.4851 122.3064 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45650 2159 21.8081 272.3651 90.7436 54.1763 62.1811 82.3467 80.0000 NaN 0.0000 0.0000 0.0000 227.3778 96.3778 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.9741 712.4941 712.9792
45651 2160 21.8182 223.5380 104.6519 50.7432 61.9596 86.6142 80.0000 NaN 0.0000 0.0000 0.0000 197.7705 108.7541 136.7381 122.3571 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45651 2160 21.8182 272.5781 90.8034 54.3241 62.2820 82.1854 80.0000 NaN 0.0000 0.0000 0.0000 227.4667 96.4333 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 712.9897 712.5100 712.9944
45652 2161 21.8283 224.5861 104.8331 50.4813 61.8312 87.0498 80.0000 NaN 0.0000 0.0000 0.0000 198.0645 108.7419 138.1989 122.0780 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45652 2161 21.8283 273.8776 90.9067 53.9580 62.5621 83.0248 80.0000 NaN 0.0000 0.0000 0.0000 227.5870 96.5326 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 713.0050 712.5252 713.0122
45653 2162 21.8384 224.5009 104.9136 50.2363 61.9155 86.9027 80.0000 NaN 0.0000 0.0000 0.0000 198.0000 108.7143 138.3583 122.0963 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45653 2162 21.8384 273.5614 91.0178 53.9633 62.3935 83.8120 80.0000 NaN 0.0000 0.0000 0.0000 227.6889 96.5889 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 713.0202 712.5409 713.0247
45654 2163 21.8485 224.1134 104.8065 50.3762 61.9107 86.7962 80.0000 NaN 0.0000 0.0000 0.0000 197.8361 108.7869 137.0833 123.3083 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45654 2163 21.8485 272.9397 91.0204 54.1092 62.2467 82.8582 80.0000 NaN 0.0000 0.0000 0.0000 227.6023 96.5227 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 713.0357 712.5566 713.0394
45655 2164 21.8586 223.7953 104.8232 50.6398 61.9141 87.0504 80.0000 NaN 0.0000 0.0000 0.0000 197.7742 108.8226 136.8214 122.1981 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45655 2164 21.8586 272.7145 90.9681 54.2243 62.2550 82.4663 80.0000 NaN 0.0000 0.0000 0.0000 227.3517 96.5495 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 713.0514 712.5726 713.0580
45656 2165 21.8687 223.6761 104.8108 50.4329 61.9372 87.1884 80.0000 NaN 0.0000 0.0000 0.0000 197.7742 108.8226 136.7173 122.5583 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45656 2165 21.8687 272.5276 90.8948 54.2332 62.4145 83.2216 80.0000 NaN 0.0000 0.0000 0.0000 227.2889 96.5445 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 713.0662 712.5888 713.0698
45657 2166 21.8788 223.3886 104.8805 50.7755 61.8404 87.0116 80.0000 NaN 0.0000 0.0000 0.0000 197.7213 108.8689 136.5909 122.2614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45657 2166 21.8788 272.2360 90.9889 54.1052 62.3442 83.5681 80.0000 NaN 0.0000 0.0000 0.0000 227.2247 96.5506 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 713.0812 712.6043 713.0850
45658 2167 21.8889 223.2503 104.9314 50.7563 61.8247 86.9392 80.0000 NaN 0.0000 0.0000 0.0000 197.7213 108.8689 136.1859 122.5744 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45658 2167 21.8889 272.0002 91.0686 54.0651 62.2103 82.5916 80.0000 NaN 0.0000 0.0000 0.0000 227.1461 96.4719 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 713.0968 712.6194 713.1002
45659 2168 21.8990 223.0814 104.9057 50.6472 61.9039 86.6547 80.0000 NaN 0.0000 0.0000 0.0000 197.7213 108.8689 135.4594 122.5650 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45659 2168 21.8990 271.7693 90.9679 54.2714 62.1938 83.0403 80.0000 NaN 0.0000 0.0000 0.0000 227.1023 96.4318 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 713.1120 712.6349 713.1155
45660 2169 21.9091 222.8659 104.9354 50.8528 61.8135 86.9496 80.0000 NaN 0.0000 0.0000 0.0000 197.7213 108.8689 135.2476 121.7039 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45660 2169 21.9091 271.5298 90.8603 54.3056 62.1851 82.8881 80.0000 NaN 0.0000 0.0000 0.0000 227.0000 96.3929 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 713.1276 712.6502 713.1343
45661 2170 21.9192 222.7665 104.9013 50.6689 61.6794 87.3019 80.0000 NaN 0.0000 0.0000 0.0000 197.5902 108.8033 135.0157 121.7539 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45661 2170 21.9192 271.3378 90.7541 54.0760 62.1375 82.5303 80.0000 NaN 0.0000 0.0000 0.0000 226.9398 96.3735 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 713.1435 712.6661 713.1469
45662 2171 21.9293 222.5071 104.6695 50.7798 61.7540 86.7545 80.0000 NaN 0.0000 0.0000 0.0000 197.4000 108.6167 134.7684 121.6949 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45662 2171 21.9293 271.0757 90.6299 54.1422 62.1839 83.0453 80.0000 NaN 0.0000 0.0000 0.0000 226.8810 96.1548 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 713.1587 712.6814 713.1625
45663 2172 21.9394 222.1669 104.6016 51.1576 61.5620 87.4501 80.0000 NaN 0.0000 0.0000 0.0000 197.2203 108.5085 133.8143 121.1643 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45663 2172 21.9394 270.8978 90.5596 54.1062 62.1950 82.7305 80.0000 NaN 0.0000 0.0000 0.0000 226.7375 96.0500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 713.1746 712.6971 713.1799
45664 2173 21.9495 222.1601 104.5725 50.6462 61.6431 87.1466 80.0000 NaN 0.0000 0.0000 0.0000 197.0678 108.4746 133.9247 119.0860 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45664 2173 21.9495 270.6406 90.5758 54.1306 62.1765 82.9047 80.0000 NaN 0.0000 0.0000 0.0000 226.7375 96.0500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 713.1902 712.7123 713.1942
45665 2174 21.9596 221.9912 104.6051 50.8669 61.5353 86.6502 80.0000 NaN 0.0000 0.0000 0.0000 197.0678 108.4746 133.3725 119.5490 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45665 2174 21.9596 270.4366 90.6952 54.1463 61.9762 82.1710 80.0000 NaN 0.0000 0.0000 0.0000 226.6709 96.0380 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 713.2057 712.7274 713.2132
45666 2175 21.9697 221.7107 104.8383 51.1742 61.4095 87.2818 80.0000 NaN 0.0000 0.0000 0.0000 197.0000 108.5738 130.5918 117.9388 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45666 2175 21.9697 270.2618 90.7672 54.1805 61.8862 82.6421 80.0000 NaN 0.0000 0.0000 0.0000 226.6076 96.1139 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 713.2210 712.7427 713.2241
