LeftFrameNumber LeftFrameNumberRaw LeftSeconds LeftPupilX LeftPupilY LeftPupilWidth LeftPupilHeight LeftPupilAngle LeftIrisRadius LeftTorsion LeftUpperEyelid LeftLowerEyelid LeftDataQuality LeftCR1X LeftCR1Y LeftCR2X LeftCR2Y LeftCR3X LeftCR3Y LeftCR4X LeftCR4Y LeftCR5X LeftCR5Y RightFrameNumber RightFrameNumberRaw RightSeconds RightPupilX RightPupilY RightPupilWidth RightPupilHeight RightPupilAngle RightIrisRadius RightTorsion RightUpperEyelid RightLowerEyelid RightDataQuality RightCR1X RightCR1Y RightCR2X RightCR2Y RightCR3X RightCR3Y RightCR4X RightCR4Y RightCR5X RightCR5Y AccelerometerX AccelerometerY AccelerometerZ GyroX GyroY GyroZ MagnetometerX MagnetometerY MagnetometerZ Int0 Int1 Int2 Int3 Int4 Int5 Int6 Int7 Double0 Double1 Double2 Double3 Double4 Double5 Double6 Double7 DebugTimeGrabbedLeft DebugTimeGrabbedRight DebugTimeProcessed
112157 3431 34.6566 141.8479 108.7286 58.0840 60.0943 -69.4589 80.0000 NaN 0.0000 0.0000 0.0000 153.0000 109.8806 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112157 3431 34.6566 189.1204 94.0010 57.5506 58.9259 -8.1038 80.0000 NaN 0.0000 0.0000 0.0000 183.8451 94.8028 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1774.7856 1775.0185 1775.0220
112158 3432 34.6667 141.3742 108.3742 58.1279 59.8257 -69.0808 80.0000 NaN 0.0000 0.0000 0.0000 152.8095 109.7619 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112158 3432 34.6667 188.9333 93.2989 57.4934 58.7926 -6.7758 80.0000 NaN 0.0000 0.0000 0.0000 183.8696 94.2174 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1774.8010 1775.0343 1775.0383
112159 3433 34.6768 140.8620 107.8570 58.0836 59.7549 -68.6867 80.0000 NaN 0.0000 0.0000 0.0000 152.3594 109.3594 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112159 3433 34.6768 188.8920 92.5086 57.5344 58.7666 -12.5931 80.0000 NaN 0.0000 0.0000 0.0000 183.9412 93.9706 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1774.8171 1775.0505 1775.0532
112160 3434 34.6869 140.5281 107.3169 58.1918 59.7553 -69.2795 80.0000 NaN 0.0000 0.0000 0.0000 152.0000 109.1846 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112160 3434 34.6869 188.8173 91.7454 57.3933 58.8321 -9.9349 80.0000 NaN 0.0000 0.0000 0.0000 183.9394 93.1515 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1774.8330 1775.0660 1775.0703
112161 3435 34.6970 140.1667 106.9096 58.1838 59.6683 -66.0512 80.0000 NaN 0.0000 0.0000 0.0000 151.8438 109.0625 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112161 3435 34.6970 188.8601 90.9223 57.3808 58.7610 -7.4976 80.0000 NaN 0.0000 0.0000 0.0000 184.0588 92.9706 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1774.8481 1775.0815 1775.0841
112162 3436 34.7071 139.9202 106.6036 58.1251 59.6236 -66.2665 80.0000 NaN 0.0000 0.0000 0.0000 151.7656 108.9531 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112162 3436 34.7071 189.0640 90.1234 57.2986 58.7344 -10.2819 80.0000 NaN 0.0000 0.0000 0.0000 184.3478 92.4058 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1774.8781 1775.0976 1775.1021
112163 3437 34.7172 139.7689 106.3580 57.9312 59.4036 -63.5808 80.0000 NaN 0.0000 0.0000 0.0000 151.7936 108.8889 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112163 3437 34.7172 189.3000 89.3189 57.2715 58.6856 -7.1080 80.0000 NaN 0.0000 0.0000 0.0000 184.9412 91.9706 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1774.8938 1775.1132 1775.1196
112164 3438 34.7273 139.6187 106.0538 57.9485 59.3715 -57.5554 80.0000 NaN 0.0000 0.0000 0.0000 151.7936 108.8889 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112164 3438 34.7273 189.6626 88.4710 57.3095 58.5241 -11.7205 80.0000 NaN 0.0000 0.0000 0.0000 185.1159 91.3478 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1774.9093 1775.1292 1775.1329
112165 3439 34.7374 139.6657 105.7193 57.9190 59.3260 -61.6496 80.0000 NaN 0.0000 0.0000 0.0000 151.7936 108.8889 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112165 3439 34.7374 190.1364 87.7163 57.1043 58.7076 -8.5385 80.0000 NaN 0.0000 0.0000 0.0000 185.6143 90.8286 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1774.9243 1775.1443 1775.1484
112166 3440 34.7475 139.7093 105.6246 57.9106 59.1711 -55.5578 80.0000 NaN 0.0000 0.0000 0.0000 151.7936 108.8889 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112166 3440 34.7475 190.5793 86.9063 57.1727 58.6227 -10.4586 80.0000 NaN 0.0000 0.0000 0.0000 186.0000 90.2535 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1774.9398 1775.1591 1775.1622
112167 3441 34.7576 139.7563 105.3704 57.7235 59.1528 -57.6994 80.0000 NaN 0.0000 0.0000 0.0000 151.7936 108.8889 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112167 3441 34.7576 190.9736 86.1916 57.0645 58.7089 -7.5879 80.0000 NaN 0.0000 0.0000 0.0000 186.4638 89.8551 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1774.9552 1775.1753 1775.1935
112168 3442 34.7677 139.7931 105.2562 57.7943 59.0162 -58.1666 80.0000 NaN 0.0000 0.0000 0.0000 151.8281 108.8281 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112168 3442 34.7677 191.4787 85.6343 57.1291 58.7274 -5.8644 80.0000 NaN 0.0000 0.0000 0.0000 186.9000 89.5143 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1774.9708 1775.2073 1775.2129
112169 3443 34.7778 139.9805 105.1731 57.6958 59.0244 -52.1499 80.0000 NaN 0.0000 0.0000 0.0000 152.0323 108.9355 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112169 3443 34.7778 191.9626 85.0667 57.2696 58.6566 -8.6708 80.0000 NaN 0.0000 0.0000 0.0000 187.4507 89.1549 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1774.9868 1775.2232 1775.2267
112170 3444 34.7879 140.1754 105.1315 57.6921 58.9212 -49.3678 80.0000 NaN 0.0000 0.0000 0.0000 152.1774 109.0484 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112170 3444 34.7879 192.5896 84.5798 57.0181 58.6580 -7.9978 80.0000 NaN 0.0000 0.0000 0.0000 188.0000 89.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.0024 1775.2382 1775.2421
112171 3445 34.7980 140.4199 105.1563 57.1023 58.5058 -60.5499 80.0000 NaN 0.0000 0.0000 0.0000 152.2064 109.1111 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112171 3445 34.7980 193.1666 84.1973 57.1523 58.5805 -6.1194 80.0000 NaN 0.0000 0.0000 0.0000 188.3750 88.6250 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.0185 1775.2538 1775.2597
112172 3446 34.8081 140.6730 105.2030 57.2224 58.3682 -58.0897 80.0000 NaN 0.0000 0.0000 0.0000 152.5714 109.2381 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112172 3446 34.8081 193.6853 83.6788 57.5710 58.5901 -5.7327 80.0000 NaN 0.0000 0.0000 0.0000 188.8194 88.3889 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.0343 1775.2694 1775.2716
112173 3447 34.8182 140.8288 105.0790 57.0392 58.5408 -56.3852 80.0000 NaN 0.0000 0.0000 0.0000 152.8889 109.5238 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112173 3447 34.8182 194.2757 83.4723 57.6334 59.2647 -6.2577 80.0000 NaN 0.0000 0.0000 0.0000 189.1515 88.0606 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.0505 1775.2856 1775.2911
112174 3448 34.8283 141.4537 105.5611 57.0439 58.3500 -60.5136 80.0000 NaN 0.0000 0.0000 0.0000 153.0469 109.7656 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112174 3448 34.8283 194.9118 83.2055 57.5841 59.2262 -9.4921 80.0000 NaN 0.0000 0.0000 0.0000 189.9412 87.9706 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.0660 1775.3010 1775.3040
112175 3449 34.8384 142.0287 105.8872 57.0128 58.2366 -56.6170 80.0000 NaN 0.0000 0.0000 0.0000 153.4286 110.0159 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112175 3449 34.8384 195.5005 82.9253 57.6210 59.3302 -5.7627 80.0000 NaN 0.0000 0.0000 0.0000 190.2319 87.6957 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.0815 1775.3166 1775.3196
112176 3450 34.8485 142.5497 106.2875 56.9526 58.2057 -53.2134 80.0000 NaN 0.0000 0.0000 0.0000 153.9394 110.1515 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112176 3450 34.8485 196.1086 82.7957 57.7822 59.1704 -5.3485 80.0000 NaN 0.0000 0.0000 0.0000 190.7826 87.5652 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.0976 1775.3326 1775.3385
112177 3451 34.8586 143.0837 106.5134 56.9501 58.2939 -59.6134 80.0000 NaN 0.0000 0.0000 0.0000 154.2154 110.4308 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112177 3451 34.8586 196.6056 82.8844 57.9372 59.1561 -3.6716 80.0000 NaN 0.0000 0.0000 0.0000 191.0303 87.6212 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.1132 1775.3486 1775.3518
112178 3452 34.8687 143.4272 106.6432 56.8110 58.3975 -63.7675 80.0000 NaN 0.0000 0.0000 0.0000 154.7692 110.7846 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112178 3452 34.8687 196.9973 83.0935 57.7783 59.3979 -3.1307 80.0000 NaN 0.0000 0.0000 0.0000 191.2319 87.6957 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.1292 1775.3642 1775.3688
112179 3453 34.8788 143.9975 107.0326 56.7432 58.2671 -58.3254 80.0000 NaN 0.0000 0.0000 0.0000 155.0294 110.9412 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112179 3453 34.8788 197.3875 83.3707 57.8977 59.3752 -4.6241 80.0000 NaN 0.0000 0.0000 0.0000 191.4627 87.8209 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.1443 1775.3801 1775.3831
112180 3454 34.8889 144.7887 107.4719 56.6136 58.5964 -64.3699 80.0000 NaN 0.0000 0.0000 0.0000 155.4627 111.1791 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112180 3454 34.8889 197.7651 83.8196 57.9159 59.4803 -5.8128 80.0000 NaN 0.0000 0.0000 0.0000 191.8485 88.0606 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.1592 1775.3959 1775.3985
112181 3455 34.8990 145.3647 107.9918 56.6337 58.4991 -62.8755 80.0000 NaN 0.0000 0.0000 0.0000 155.8923 111.4308 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112181 3455 34.8990 198.0660 84.2230 57.9616 59.6171 -2.4161 80.0000 NaN 0.0000 0.0000 0.0000 191.8209 88.4627 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.1752 1775.4120 1775.4191
112182 3456 34.9091 146.0969 108.4708 56.6652 58.3362 -58.5492 80.0000 NaN 0.0000 0.0000 0.0000 156.2462 111.8308 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112182 3456 34.9091 198.4043 84.8444 58.1841 59.5393 -4.8870 80.0000 NaN 0.0000 0.0000 0.0000 191.9412 88.9706 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.1912 1775.4280 1775.4309
112183 3457 34.9192 146.8268 108.9449 56.7428 58.3044 -62.9235 80.0000 NaN 0.0000 0.0000 0.0000 156.8788 112.0303 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112183 3457 34.9192 198.6709 85.3738 58.1883 59.6954 -3.2291 80.0000 NaN 0.0000 0.0000 0.0000 192.0606 89.1515 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.2073 1775.4436 1775.4480
112184 3458 34.9293 147.6028 109.3404 57.0905 58.2036 -63.9733 80.0000 NaN 0.0000 0.0000 0.0000 157.1077 112.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112184 3458 34.9293 199.0082 85.9052 58.3132 59.7743 -2.7686 80.0000 NaN 0.0000 0.0000 0.0000 192.1061 89.7273 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.2232 1775.4590 1775.4639
112185 3459 34.9394 148.1056 109.6012 57.3267 58.2298 -57.9356 80.0000 NaN 0.0000 0.0000 0.0000 157.5692 112.3539 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112185 3459 34.9394 199.2881 86.4379 58.3520 59.8378 -3.8486 80.0000 NaN 0.0000 0.0000 0.0000 192.1515 89.9394 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.2383 1775.4750 1775.4781
112186 3460 34.9495 148.5840 109.7949 57.2392 58.3860 -67.1233 80.0000 NaN 0.0000 0.0000 0.0000 157.8438 112.5313 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112186 3460 34.9495 199.2909 87.0989 58.4381 59.9060 -0.2795 80.0000 NaN 0.0000 0.0000 0.0000 192.0469 90.2344 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.2538 1775.4914 1775.4957
112187 3461 34.9596 148.8956 109.8972 57.2682 58.5084 -66.5444 80.0000 NaN 0.0000 0.0000 0.0000 157.9516 112.6290 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112187 3461 34.9596 199.2674 87.6476 58.5357 59.9938 -3.8469 80.0000 NaN 0.0000 0.0000 0.0000 192.0000 90.8154 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.2694 1775.5062 1775.5092
112188 3462 34.9697 149.0491 110.0838 57.3690 58.5102 -57.5560 80.0000 NaN 0.0000 0.0000 0.0000 157.9516 112.6290 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112188 3462 34.9697 199.0768 88.2466 58.4821 60.1529 -2.6547 80.0000 NaN 0.0000 0.0000 0.0000 191.7419 91.2581 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.2856 1775.5211 1775.5241
112189 3463 34.9798 149.1000 110.0273 57.5544 58.5862 -64.5879 80.0000 NaN 0.0000 0.0000 0.0000 157.9516 112.6290 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112189 3463 34.9798 198.9008 88.7887 58.6319 60.1014 -3.0244 80.0000 NaN 0.0000 0.0000 0.0000 191.2381 91.8095 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.3010 1775.5370 1775.5435
112190 3464 34.9899 149.1615 110.0242 57.5826 58.5634 -56.5146 80.0000 NaN 0.0000 0.0000 0.0000 157.9365 112.3016 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112190 3464 34.9899 198.7688 89.3266 58.6280 60.0988 -3.8430 80.0000 NaN 0.0000 0.0000 0.0000 191.1231 92.1231 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.3165 1775.5531 1775.5564
112191 3465 35.0000 149.1221 109.6266 57.6494 58.6223 -64.2915 80.0000 NaN 0.0000 0.0000 0.0000 157.8923 112.2000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112191 3465 35.0000 198.5073 89.7132 58.3283 59.6395 -2.8486 80.0000 NaN 0.0000 0.0000 0.0000 190.8806 92.3433 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.3326 1775.5681 1775.5709
112192 3466 35.0101 148.9596 109.1859 57.7847 58.6836 -66.8206 80.0000 NaN 0.0000 0.0000 0.0000 157.5909 111.8333 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112192 3466 35.0101 198.2753 89.9267 58.4709 59.8502 -2.1278 80.0000 NaN 0.0000 0.0000 0.0000 190.5882 92.5588 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.3486 1775.5830 1775.5856
112193 3467 35.0202 148.6913 108.6457 57.8155 58.6002 -67.7911 80.0000 NaN 0.0000 0.0000 0.0000 157.1250 111.2656 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112193 3467 35.0202 197.8887 90.2030 58.4048 59.7731 -4.2603 80.0000 NaN 0.0000 0.0000 0.0000 190.0896 92.9105 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.3642 1775.5986 1775.6010
112194 3468 35.0303 148.3343 108.1382 57.7861 58.7137 -68.4959 80.0000 NaN 0.0000 0.0000 0.0000 156.8438 110.9375 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112194 3468 35.0303 197.3489 90.4791 58.3441 59.7250 -3.5921 80.0000 NaN 0.0000 0.0000 0.0000 189.8485 93.0606 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.3801 1775.6137 1775.6180
112195 3469 35.0404 147.8105 107.5592 57.8846 58.6285 -69.2757 80.0000 NaN 0.0000 0.0000 0.0000 156.4328 110.3433 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 112195 3469 35.0404 196.7694 90.7320 58.2720 59.7848 -3.6751 80.0000 NaN 0.0000 0.0000 0.0000 189.1515 93.0606 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 1775.3961 1775.6297 1775.6336
